ID Artículo	ID Sub-Categoria	Producto	 PrecioUnitario 	 CostoUnitario 
OFF-LA-10004964	SUB_CAT-170	Smead Shipping Etiquetas, Adjustable	 $9,51 	 $8,85 
OFF-EN-10000539	SUB_CAT-150	Ames Clasp Envelope, with clear poly window	 $10,74 	 $10,53 
OFF-ST-10002074	SUB_CAT-110	Tenex Box, Blue	 $16,50 	 $16,02 
OFF-BI-10004410	SUB_CAT-60	C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack	 $6,37 	 $3,38 
OFF-BI-10001098	SUB_CAT-60	Acco D-Ring Binder w/DublLock	 $21,38 	 $10,90 
OFF-AR-10002364	SUB_CAT-130	BIC Pens, Easy-Erase	 $14,55 	 $11,37 
OFF-BI-10001089	SUB_CAT-60	Acco Binding Machine, Clear	 $33,70 	 $26,96 
OFF-LA-10000700	SUB_CAT-170	Avery Legal Exhibit Etiquetas, Laser Printer Compatible	 $11,34 	 $9,66 
OFF-LA-10000157	SUB_CAT-170	Novimex Shipping Etiquetas, Laser Printer Compatible	 $10,98 	 $6,15 
OFF-SME-10002250	SUB_CAT-170	Smead File Folder Etiquetas, Alphabetical	 $8,70 	 $4,71 
OFF-AR-10000716	SUB_CAT-130	DIXON Ticonderoga Erasable Checking Pencils	 $5,58 	 $3,40 
OFF-SU-10003173	SUB_CAT-70	Acme Ruler, Serrated	 $13,41 	 $9,66 
TEC-AC-10003052	SUB_CAT-10	SanDisk Mouse, Programmable	 $39,81 	 $24,30 
OFF-LA-10000436	SUB_CAT-170	Novimex File Folder Etiquetas, 5000 Label Set	 $8,64 	 $7,80 
OFF-LA-10003121	SUB_CAT-170	Avery 506	 $4,13 	 $2,23 
OFF-ADV-10003125	SUB_CAT-160	Advantus Papel Clips, Assorted Sizes	 $11,40 	 $9,69 
OFF-EN-10000219	SUB_CAT-150	Jiffy Clasp Envelope, Recycled	 $7,32 	 $5,28 
OFF-LA-10004894	SUB_CAT-170	Hon Shipping Etiquetas, Alphabetical	 $11,19 	 $6,18 
OFF-PA-10003845	SUB_CAT-140	Xerox 1987	 $5,78 	 $2,95 
OFF-HAR-10000501	SUB_CAT-170	Harbour Creations File Folder Etiquetas, Laser Printer Compatible	 $8,73 	 $6,03 
OFF-PA-10004411	SUB_CAT-140	Xerox Memo Slips, Multicolor	 $9,96 	 $7,58 
OFF-FA-10001700	SUB_CAT-160	Accos Rubber Bands, Bulk Pack	 $11,12 	 $6,80 
OFF-FA-10002975	SUB_CAT-160	Staples	 $3,78 	 $2,04 
OFF-AVE-10003279	SUB_CAT-60	Avery Hole Reinforcements, Durable	 $5,91 	 $3,81 
OFF-EN-10003673	SUB_CAT-150	GlobeWeis Business Sobres, Set of 50	 $11,56 	 $6,26 
FUR-FU-10000657	SUB_CAT-120	Eldon Door Stop, Black	 $50,16 	 $40,65 
OFF-SU-10000289	SUB_CAT-70	Kleencut Ruler, Easy Grip	 $15,18 	 $11,55 
OFF-PA-10004983	SUB_CAT-140	Xerox 23	 $6,48 	 $3,37 
OFF-EN-10002959	SUB_CAT-150	GlobeWeis Mailers, with clear poly window	 $28,06 	 $17,40 
OFF-FA-10001718	SUB_CAT-160	Accos Staples, Assorted Sizes	 $8,40 	 $6,57 
OFF-EN-10000835	SUB_CAT-150	GlobeWeis Clasp Envelope, with clear poly window	 $13,44 	 $9,03 
OFF-LA-10002043	SUB_CAT-170	Avery 489	 $10,35 	 $5,38 
OFF-BI-10000930	SUB_CAT-60	Avery Hole Reinforcements, Clear	 $2,58 	 $2,36 
OFF-FA-10003744	SUB_CAT-160	Stockwell Thumb Tacks, Assorted Sizes	 $10,98 	 $7,14 
OFF-PA-10000788	SUB_CAT-140	Xerox 210	 $6,48 	 $3,37 
OFF-BI-10000138	SUB_CAT-60	Acco Translucent Poly Ring Carpetas	 $4,68 	 $2,43 
OFF-AR-10003560	SUB_CAT-130	Zebra Zazzle Fluorescent Highlighters	 $6,08 	 $4,01 
OFF-AVE-10002024	SUB_CAT-60	Avery Index Tab, Durable	 $6,69 	 $4,98 
OFF-XER-10002982	SUB_CAT-140	Xerox Memo Slips, 8.5 x 11	 $17,67 	 $15,93 
OFF-NOV-10002952	SUB_CAT-170	Novimex Round Etiquetas, Laser Printer Compatible	 $6,27 	 $3,33 
OFF-LA-10000407	SUB_CAT-170	Avery White Multi-Purpose Etiquetas	 $4,98 	 $2,69 
OFF-OIC-10001477	SUB_CAT-160	OIC Push Pins, Bulk Pack	 $14,91 	 $11,79 
OFF-EN-10002936	SUB_CAT-150	GlobeWeis Business Sobres, with clear poly window	 $20,88 	 $14,43 
TEC-AC-10004604	SUB_CAT-10	SanDisk Mouse, Bluetooth	 $38,31 	 $37,95 
OFF-BI-10004141	SUB_CAT-60	Insertable Tab Indexes For Data Carpetas	 $3,18 	 $1,72 
OFF-PA-10000551	SUB_CAT-140	Array Memo Cubes	 $5,18 	 $2,64 
OFF-STI-10000697	SUB_CAT-70	Stiletto Ruler, High Speed	 $14,88 	 $12,96 
FUR-FU-10003336	SUB_CAT-120	Eldon Door Stop, Erganomic	 $48,78 	 $37,08 
OFF-FA-10000053	SUB_CAT-160	Revere Boxed Rubber Bands by Revere	 $1,89 	 $1,85 
OFF-AR-10004999	SUB_CAT-130	Newell 315	 $5,98 	 $4,48 
OFF-PA-10001560	SUB_CAT-140	Adams Telephone Message Books, 5 1/4” x 11”	 $6,04 	 $3,20 
OFF-STO-10003878	SUB_CAT-160	Stockwell Clamps, Assorted Sizes	 $16,68 	 $10,35 
OFF-LA-10000095	SUB_CAT-170	Avery Round Etiquetas, Laser Printer Compatible	 $7,14 	 $4,50 
OFF-LA-10003594	SUB_CAT-170	Hon Removable Etiquetas, Adjustable	 $5,44 	 $4,64 
OFF-EN-10001958	SUB_CAT-150	GlobeWeis Clasp Envelope, Security-Tint	 $12,30 	 $10,95 
FUR-FU-10002960	SUB_CAT-120	Eldon 200 Class Desk Accesorios, Burgundy	 $6,28 	 $3,64 
OFF-BI-10004830	SUB_CAT-60	Ibico Index Tab, Clear	 $5,58 	 $5,58 
OFF-PA-10001870	SUB_CAT-140	Xerox 202	 $6,48 	 $3,37 
OFF-SME-10004926	SUB_CAT-170	Smead File Folder Etiquetas, Laser Printer Compatible	 $8,88 	 $8,82 
OFF-BI-10004716	SUB_CAT-60	Wilson Jones Hanging Recycled Pressboard Data Carpetas	 $14,84 	 $7,72 
TEC-PH-10004924	SUB_CAT-30	"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"	 $7,39 	 $5,39 
OFF-LA-10003720	SUB_CAT-170	Avery 487	 $3,69 	 $1,96 
OFF-LA-10003435	SUB_CAT-170	Harbour Creations File Folder Etiquetas, Laser Printer Compatible	 $8,73 	 $5,70 
OFF-PA-10004965	SUB_CAT-140	Xerox 1921	 $9,99 	 $5,49 
OFF-AP-10000252	SUB_CAT-80	Harmony HEPA Quiet Air Purifiers	 $11,70 	 $7,60 
OFF-EN-10003544	SUB_CAT-150	Ames Peel and Seal, Recycled	 $11,66 	 $8,64 
OFF-LA-10002063	SUB_CAT-170	Hon Round Etiquetas, 5000 Label Set	 $4,70 	 $3,76 
OFF-PA-10004355	SUB_CAT-140	Xerox 231	 $6,48 	 $3,37 
OFF-SME-10002467	SUB_CAT-170	Smead Round Etiquetas, Alphabetical	 $6,72 	 $5,04 
OFF-BI-10004809	SUB_CAT-60	Acco Binder Covers, Economy	 $13,32 	 $11,34 
OFF-PA-10001947	SUB_CAT-140	Xerox 1974	 $5,98 	 $3,05 
OFF-AR-10001683	SUB_CAT-130	Lumber Crayons	 $9,85 	 $6,11 
OFF-PA-10001001	SUB_CAT-140	Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate	 $29,14 	 $15,44 
FUR-ADV-10002632	SUB_CAT-120	Advantus Door Stop, Duo Pack	 $45,09 	 $42,39 
OFF-LA-10001170	SUB_CAT-170	Harbour Creations Color Coded Etiquetas, 5000 Label Set	 $13,29 	 $6,93 
TEC-MA-10002981	SUB_CAT-90	I.R.I.S IRISCard Anywhere 5 Card Scanner	 $129,99 	 $66,29 
OFF-PA-10003270	SUB_CAT-140	Xerox 1954	 $5,28 	 $2,90 
OFF-GRE-10001521	SUB_CAT-140	Green Bar Message Books, Recycled	 $23,70 	 $15,18 
FUR-FU-10004995	SUB_CAT-120	Deflect-O Light Bulb, Durable	 $16,02 	 $12,66 
OFF-BI-10002734	SUB_CAT-60	Wilson Jones Binder Covers, Clear	 $10,65 	 $8,01 
OFF-EN-10002002	SUB_CAT-150	Cameo Peel and Seal, Security-Tint	 $23,40 	 $18,96 
OFF-HAR-10001913	SUB_CAT-170	Harbour Creations Legal Exhibit Etiquetas, Laser Printer Compatible	 $10,95 	 $8,55 
OFF-HAR-10004099	SUB_CAT-170	Harbour Creations Removable Etiquetas, 5000 Label Set	 $10,35 	 $6,63 
OFF-FIS-10001549	SUB_CAT-70	Fiskars Shears, Serrated	 $44,34 	 $31,50 
OFF-EN-10003721	SUB_CAT-150	Jiffy Business Sobres, Security-Tint	 $10,64 	 $6,82 
OFF-ST-10003319	SUB_CAT-110	Rogers Box, Wire Frame	 $23,04 	 $15,69 
OFF-AR-10004552	SUB_CAT-130	Boston Markers, Blue	 $26,37 	 $25,08 
OFF-ADV-10000331	SUB_CAT-160	Advantus Papel Clips, Assorted Sizes	 $13,95 	 $7,56 
OFF-SAN-10004633	SUB_CAT-140	SanDisk Message Books, Multicolor	 $25,23 	 $21,21 
OFF-KRA-10004192	SUB_CAT-150	Kraft Manila Envelope, Set of 50	 $26,49 	 $23,58 
OFF-LA-10001867	SUB_CAT-170	Avery Shipping Etiquetas, Alphabetical	 $7,78 	 $6,86 
OFF-FA-10001128	SUB_CAT-160	Stockwell Clamps, Bulk Pack	 $12,82 	 $8,98 
OFF-EN-10000122	SUB_CAT-150	Ames Business Sobres, Recycled	 $17,04 	 $12,78 
TEC-MA-10004975	SUB_CAT-90	Konica Calculator, White	 $50,04 	 $39,06 
OFF-SME-10000018	SUB_CAT-170	Smead Round Etiquetas, Laser Printer Compatible	 $6,90 	 $4,44 
OFF-ST-10003274	SUB_CAT-110	Eldon Box, Wire Frame	 $9,33 	 $7,29 
OFF-BI-10004506	SUB_CAT-60	Wilson Jones data.warehouse D-Ring Carpetas with DublLock	 $8,23 	 $4,28 
OFF-BI-10004741	SUB_CAT-60	Acco Binder, Durable	 $16,65 	 $12,18 
OFF-FA-10003668	SUB_CAT-160	Accos Rubber Bands, 12 Pack	 $16,11 	 $13,71 
OFF-AR-10003469	SUB_CAT-130	Nontoxic Chalk	 $1,76 	 $0,92 
OFF-PA-10000673	SUB_CAT-140	Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad	 $7,28 	 $3,79 
OFF-BI-10003274	SUB_CAT-60	Avery Durable Slant Ring Carpetas, No Etiquetas	 $3,98 	 $2,11 
OFF-STO-10002803	SUB_CAT-160	Stockwell Clamps, 12 Pack	 $18,27 	 $14,64 
OFF-EN-10003731	SUB_CAT-150	GlobeWeis Mailers, Set of 50	 $25,70 	 $19,02 
OFF-BI-10001598	SUB_CAT-60	Avery Hole Reinforcements, Recycled	 $3,18 	 $1,76 
OFF-FA-10004545	SUB_CAT-160	Stockwell Push Pins, Metal	 $14,10 	 $8,34 
FUR-FU-10000669	SUB_CAT-120	Eldon Stacking Tray, Duo Pack	 $31,56 	 $29,04 
OFF-SME-10004110	SUB_CAT-170	Smead Color Coded Etiquetas, Alphabetical	 $12,87 	 $7,47 
OFF-PA-10001115	SUB_CAT-140	SanDisk Parchment Papel, Multicolor	 $12,08 	 $6,30 
OFF-BI-10000267	SUB_CAT-60	Ibico Hole Reinforcements, Clear	 $6,45 	 $3,96 
OFF-LA-10003795	SUB_CAT-170	Smead Round Etiquetas, Alphabetical	 $6,72 	 $5,04 
OFF-LA-10003537	SUB_CAT-170	Avery 515	 $12,53 	 $6,64 
OFF-FA-10003529	SUB_CAT-160	Stockwell Thumb Tacks, Metal	 $9,10 	 $6,28 
OFF-LA-10004094	SUB_CAT-170	Avery Removable Etiquetas, 5000 Label Set	 $7,42 	 $6,10 
OFF-AR-10003281	SUB_CAT-130	Stanley Highlighters, Blue	 $9,80 	 $5,98 
OFF-LA-10000151	SUB_CAT-170	Novimex Round Etiquetas, Laser Printer Compatible	 $4,18 	 $3,82 
OFF-EN-10001147	SUB_CAT-150	Jiffy Clasp Envelope, Recycled	 $7,32 	 $3,75 
OFF-PA-10002585	SUB_CAT-140	Eaton Memo Slips, Multicolor	 $15,15 	 $10,47 
OFF-PA-10003309	SUB_CAT-140	Xerox 211	 $6,48 	 $3,37 
OFF-EN-10002600	SUB_CAT-150	Redi-Strip #10 Sobres, 4 1/8 x 9 1/2	 $2,95 	 $1,53 
FUR-FU-10003552	SUB_CAT-120	Tenex Door Stop, Duo Pack	 $43,95 	 $36,93 
OFF-LA-10004182	SUB_CAT-170	Hon Color Coded Etiquetas, 5000 Label Set	 $8,80 	 $4,68 
OFF-EN-10001141	SUB_CAT-150	"Manila Recycled Extra-Heavyweight Clasp Sobres, 6"" x 9"""	 $10,98 	 $5,60 
OFF-EN-10004030	SUB_CAT-150	Convenience Packs of Business Sobres	 $8,24 	 $4,37 
OFF-AR-10001645	SUB_CAT-130	Boston Pens, Blue	 $14,22 	 $14,22 
OFF-PA-10000350	SUB_CAT-140	"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book"	 $8,56 	 $4,54 
OFF-EN-10002634	SUB_CAT-150	Jiffy Clasp Envelope, Set of 50	 $8,52 	 $4,44 
OFF-SU-10001406	SUB_CAT-70	Fiskars Box Cutter, High Speed	 $35,52 	 $35,19 
OFF-BI-10003305	SUB_CAT-60	Avery Hanging File Carpetas	 $5,98 	 $3,23 
OFF-LA-10004332	SUB_CAT-170	Novimex File Folder Etiquetas, Adjustable	 $6,15 	 $4,92 
OFF-BI-10000518	SUB_CAT-60	Wilson Jones Index Tab, Clear	 $5,91 	 $5,70 
OFF-AR-10001149	SUB_CAT-130	Sanford Colorific Colored Pencils, 12/Box	 $2,57 	 $1,74 
OFF-PA-10004151	SUB_CAT-140	SanDisk Note Cards, Multicolor	 $33,96 	 $26,49 
TEC-SAN-10000142	SUB_CAT-10	SanDisk Mouse, Erganomic	 $36,12 	 $28,92 
FUR-FU-10004923	SUB_CAT-120	Advantus Stacking Tray, Durable	 $17,58 	 $11,26 
OFF-EN-10001647	SUB_CAT-150	GlobeWeis Interoffice Envelope, Security-Tint	 $33,48 	 $23,12 
OFF-BI-10000373	SUB_CAT-60	Ibico Hole Reinforcements, Economy	 $6,99 	 $6,18 
FUR-FU-10001196	SUB_CAT-120	DAX Cubicle Frames - 8x10	 $5,77 	 $4,04 
OFF-LA-10000116	SUB_CAT-170	Harbour Creations File Folder Etiquetas, Adjustable	 $4,42 	 $2,30 
OFF-SU-10001664	SUB_CAT-70	Acme Office Executive Series Stainless Steel Trimmers	 $8,57 	 $6,34 
OFF-XER-10001746	SUB_CAT-140	Xerox Message Books, Premium	 $20,37 	 $11,01 
TEC-AC-10004812	SUB_CAT-10	SanDisk Mouse, Erganomic	 $24,08 	 $17,34 
TEC-MA-10004584	SUB_CAT-90	Epson Calculator, Wireless	 $46,41 	 $23,22 
OFF-LA-10000970	SUB_CAT-170	Harbour Creations Removable Etiquetas, 5000 Label Set	 $6,90 	 $5,88 
OFF-LA-10000448	SUB_CAT-170	Hon File Folder Etiquetas, Alphabetical	 $5,64 	 $4,40 
OFF-FA-10000191	SUB_CAT-160	Stockwell Rubber Bands, 12 Pack	 $15,57 	 $10,92 
OFF-EN-10001991	SUB_CAT-150	Kraft Clasp Envelope, Set of 50	 $9,00 	 $9,00 
OFF-LA-10003132	SUB_CAT-170	Smead Round Etiquetas, Laser Printer Compatible	 $6,78 	 $4,53 
OFF-FA-10001843	SUB_CAT-160	Staples	 $2,47 	 $1,31 
OFF-SME-10001761	SUB_CAT-110	Smead Shelving, Industrial	 $49,41 	 $37,56 
OFF-FA-10004920	SUB_CAT-160	Accos Rubber Bands, Metal	 $11,20 	 $7,96 
OFF-PA-10003063	SUB_CAT-140	EcoTones Memo Sheets	 $4,00 	 $2,08 
OFF-STO-10003098	SUB_CAT-160	Stockwell Thumb Tacks, Metal	 $13,26 	 $8,76 
OFF-ELI-10003732	SUB_CAT-70	Elite Letter Opener, Easy Grip	 $27,30 	 $26,22 
OFF-FA-10000349	SUB_CAT-160	OIC Push Pins, 12 Pack	 $14,34 	 $8,49 
OFF-FA-10001563	SUB_CAT-160	Stockwell Staples, Bulk Pack	 $10,41 	 $9,18 
OFF-PA-10002741	SUB_CAT-140	Xerox 1980	 $4,28 	 $2,35 
OFF-FA-10004359	SUB_CAT-160	OIC Papel Clips, Assorted Sizes	 $11,88 	 $8,91 
OFF-LA-10000341	SUB_CAT-170	Smead Shipping Etiquetas, 5000 Label Set	 $12,00 	 $11,52 
OFF-ST-10002119	SUB_CAT-110	Rogers Shelving, Industrial	 $62,61 	 $51,36 
OFF-CUI-10000203	SUB_CAT-80	CuisinArte Toaster, Black	 $52,89 	 $33,87 
OFF-LA-10003273	SUB_CAT-170	Harbour Creations Color Coded Etiquetas, Adjustable	 $10,80 	 $10,17 
OFF-LA-10003674	SUB_CAT-170	Hon Legal Exhibit Etiquetas, Alphabetical	 $10,68 	 $7,17 
OFF-FA-10002900	SUB_CAT-160	Stockwell Thumb Tacks, 12 Pack	 $12,57 	 $10,20 
OFF-ACC-10002327	SUB_CAT-160	Accos Thumb Tacks, Metal	 $13,80 	 $11,19 
OFF-SU-10003801	SUB_CAT-70	Elite Box Cutter, Easy Grip	 $24,34 	 $19,48 
OFF-PA-10001531	SUB_CAT-140	Eaton Parchment Papel, 8.5 x 11	 $17,61 	 $9,51 
OFF-AR-10004918	SUB_CAT-130	Binney & Smith Pens, Fluorescent	 $13,20 	 $10,98 
OFF-HAR-10004816	SUB_CAT-170	Harbour Creations Shipping Etiquetas, Alphabetical	 $11,28 	 $9,27 
OFF-IBI-10004855	SUB_CAT-60	Ibico Hole Reinforcements, Recycled	 $7,35 	 $5,10 
OFF-FA-10001521	SUB_CAT-160	Stockwell Thumb Tacks, Assorted Sizes	 $10,98 	 $8,91 
OFF-PA-10000069	SUB_CAT-140	TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack	 $9,49 	 $5,03 
OFF-HAM-10001387	SUB_CAT-80	Hamilton Beach Coffee Grinder, Black	 $42,09 	 $41,25 
OFF-JIF-10003890	SUB_CAT-150	Jiffy Peel and Seal, Recycled	 $18,81 	 $15,63 
OFF-SU-10000130	SUB_CAT-70	Fiskars Ruler, High Speed	 $9,62 	 $7,04 
OFF-AR-10004360	SUB_CAT-130	Boston Pens, Fluorescent	 $10,32 	 $6,40 
OFF-BI-10001553	SUB_CAT-60	SpineVue Locking Slant-D Ring Carpetas by Cardinal	 $9,14 	 $4,75 
OFF-BI-10000591	SUB_CAT-60	Avery Binder Etiquetas	 $3,89 	 $2,02 
OFF-BI-10003975	SUB_CAT-60	Cardinal Index Tab, Durable	 $5,08 	 $3,06 
OFF-BI-10002075	SUB_CAT-60	Wilson Jones Hole Reinforcements, Durable	 $4,02 	 $2,86 
OFF-FA-10004374	SUB_CAT-160	Accos Papel Clips, Bulk Pack	 $9,44 	 $4,72 
OFF-AR-10004362	SUB_CAT-130	Sanford Canvas, Water Color	 $35,80 	 $30,08 
OFF-FA-10000300	SUB_CAT-160	Stockwell Push Pins, Assorted Sizes	 $7,62 	 $5,34 
TEC-AC-10002581	SUB_CAT-10	SanDisk Flash Drive, Erganomic	 $37,35 	 $36,63 
OFF-OIC-10003518	SUB_CAT-160	OIC Rubber Bands, Assorted Sizes	 $14,52 	 $9,90 
OFF-PA-10001450	SUB_CAT-140	Rediform S.O.S. Phone Message Books	 $4,98 	 $2,54 
OFF-ST-10002562	SUB_CAT-110	Staples	 $9,38 	 $6,75 
OFF-PA-10002659	SUB_CAT-140	Avoid Verbal Orders Carbonless Minifold Book	 $3,38 	 $1,83 
OFF-BI-10000126	SUB_CAT-60	Ibico Hole Reinforcements, Durable	 $5,66 	 $4,32 
OFF-FA-10003531	SUB_CAT-160	Accos Thumb Tacks, Bulk Pack	 $13,68 	 $10,83 
OFF-STA-10003908	SUB_CAT-130	Stanley Highlighters, Blue	 $14,70 	 $11,76 
OFF-CAR-10003030	SUB_CAT-60	Cardinal Index Tab, Economy	 $8,76 	 $4,74 
OFF-FA-10003378	SUB_CAT-160	Accos Push Pins, Metal	 $14,64 	 $8,94 
OFF-BI-10000359	SUB_CAT-60	Ibico Binder Covers, Durable	 $15,15 	 $9,87 
OFF-AVE-10001847	SUB_CAT-60	Avery Binder, Clear	 $12,36 	 $11,13 
OFF-GLO-10001567	SUB_CAT-150	GlobeWeis Clasp Envelope, with clear poly window	 $13,44 	 $8,49 
FUR-FU-10003276	SUB_CAT-120	Rubbermaid Light Bulb, Durable	 $15,87 	 $11,43 
OFF-HAR-10004011	SUB_CAT-170	Harbour Creations File Folder Etiquetas, Alphabetical	 $8,55 	 $7,44 
OFF-STO-10003728	SUB_CAT-160	Stockwell Papel Clips, Assorted Sizes	 $13,50 	 $12,96 
OFF-BI-10002062	SUB_CAT-60	Acco Hole Reinforcements, Economy	 $4,44 	 $3,70 
OFF-BI-10001049	SUB_CAT-60	Ibico Index Tab, Clear	 $8,91 	 $8,67 
TEC-EPS-10001473	SUB_CAT-90	Epson Calculator, Durable	 $46,53 	 $33,99 
OFF-AVE-10003504	SUB_CAT-170	Avery Legal Exhibit Etiquetas, 5000 Label Set	 $11,73 	 $6,36 
OFF-STO-10003021	SUB_CAT-160	Stockwell Thumb Tacks, 12 Pack	 $12,96 	 $7,14 
OFF-FA-10004649	SUB_CAT-160	Advantus Clamps, 12 Pack	 $12,48 	 $7,50 
OFF-AR-10001954	SUB_CAT-130	Newell 331	 $4,89 	 $3,57 
FUR-NOV-10000669	SUB_CAT-20	Novimex Chairmat, Set of Two	 $58,59 	 $49,23 
OFF-EN-10000863	SUB_CAT-150	Ames Business Sobres, Set of 50	 $18,18 	 $10,56 
OFF-PA-10002947	SUB_CAT-140	Xerox 1923	 $6,68 	 $3,47 
OFF-PA-10000533	SUB_CAT-140	Southworth Parchment Papel & Sobres	 $6,54 	 $3,53 
OFF-HAR-10002479	SUB_CAT-170	Harbour Creations Color Coded Etiquetas, 5000 Label Set	 $13,29 	 $6,93 
OFF-LA-10004969	SUB_CAT-170	Novimex Legal Exhibit Etiquetas, Adjustable	 $5,58 	 $5,36 
OFF-PA-10003657	SUB_CAT-140	Xerox 1927	 $4,28 	 $2,35 
OFF-LA-10000934	SUB_CAT-170	Hon Legal Exhibit Etiquetas, 5000 Label Set	 $7,50 	 $5,26 
OFF-PA-10000320	SUB_CAT-140	Enermax Parchment Papel, Multicolor	 $11,20 	 $6,62 
OFF-PA-10002611	SUB_CAT-140	Green Bar Parchment Papel, Multicolor	 $18,09 	 $12,33 
OFF-AR-10004441	SUB_CAT-130	BIC Brite Liner Highlighters	 $4,14 	 $2,40 
OFF-HON-10000137	SUB_CAT-170	Hon Round Etiquetas, Laser Printer Compatible	 $6,66 	 $3,93 
OFF-AR-10001598	SUB_CAT-130	BIC Highlighters, Easy-Erase	 $12,80 	 $9,36 
FUR-TA-10000304	SUB_CAT-50	Barricks Training Table, with Bottom Almacenamiento	 $318,30 	 $187,80 
OFF-LA-10004761	SUB_CAT-170	Avery File Folder Etiquetas, Adjustable	 $7,02 	 $4,08 
OFF-EN-10004846	SUB_CAT-150	Letter or Legal Size Expandable Poly String Tie Sobres	 $2,66 	 $1,36 
OFF-SU-10004514	SUB_CAT-70	Elite Letter Opener, Easy Grip	 $27,30 	 $20,49 
OFF-LA-10001569	SUB_CAT-170	Avery 499	 $4,98 	 $2,69 
OFF-WIL-10001495	SUB_CAT-60	Wilson Jones Index Tab, Recycled	 $6,81 	 $4,92 
OFF-KLE-10003227	SUB_CAT-70	Kleencut Ruler, Steel	 $12,96 	 $8,43 
OFF-FA-10004171	SUB_CAT-160	Accos Papel Clips, Assorted Sizes	 $11,49 	 $8,16 
OFF-LA-10003678	SUB_CAT-170	Hon Round Etiquetas, 5000 Label Set	 $7,05 	 $7,05 
OFF-EAT-10004036	SUB_CAT-140	Eaton Parchment Papel, Premium	 $13,47 	 $11,19 
TEC-BRO-10002579	SUB_CAT-40	Brother Copy Machine, Laser	 $261,93 	 $259,32 
OFF-SME-10003805	SUB_CAT-170	Smead Color Coded Etiquetas, Adjustable	 $10,95 	 $8,55 
OFF-BI-10002681	SUB_CAT-60	Ibico Binder, Clear	 $9,96 	 $6,38 
OFF-OIC-10002266	SUB_CAT-160	OIC Staples, 12 Pack	 $10,77 	 $10,26 
OFF-ST-10001627	SUB_CAT-110	Eldon Jumbo ProFile Portable File Boxes Graphite/Black	 $15,31 	 $11,02 
OFF-SME-10003047	SUB_CAT-170	Smead Color Coded Etiquetas, Laser Printer Compatible	 $13,05 	 $7,05 
OFF-LA-10002770	SUB_CAT-170	Novimex Color Coded Etiquetas, Adjustable	 $10,32 	 $8,88 
OFF-PA-10004451	SUB_CAT-140	Xerox 222	 $6,48 	 $3,37 
OFF-PA-10001260	SUB_CAT-140	TOPS Money Receipt Book, Consecutively Numbered in Red,	 $8,01 	 $4,41 
OFF-BI-10002715	SUB_CAT-60	Avery Index Tab, Clear	 $4,22 	 $3,98 
OFF-ST-10004793	SUB_CAT-110	Tenex File CArte, Industrial	 $89,42 	 $85,86 
OFF-PA-10000721	SUB_CAT-140	Enermax Cards & Sobres, Recycled	 $47,01 	 $34,80 
OFF-EN-10003920	SUB_CAT-150	Jiffy Business Sobres, Set of 50	 $19,50 	 $15,81 
OFF-BI-10002711	SUB_CAT-60	Acco Binding Machine, Clear	 $50,55 	 $32,88 
OFF-BI-10000343	SUB_CAT-60	"Pressboard Covers with Almacenamiento Hooks, 9 1/2"" x 11"", Light Blue"	 $4,91 	 $2,60 
OFF-PA-10004782	SUB_CAT-140	Xerox 228	 $6,48 	 $3,37 
FUR-TEN-10000377	SUB_CAT-120	Tenex Light Bulb, Duo Pack	 $18,99 	 $16,74 
OFF-FA-10004924	SUB_CAT-160	Stockwell Papel Clips, Assorted Sizes	 $9,26 	 $6,76 
OFF-AR-10002053	SUB_CAT-130	Premium Writing Pencils, Soft, #2 by Central Association for the Blind	 $2,98 	 $2,15 
OFF-PA-10000697	SUB_CAT-140	TOPS Voice Message Log Book, Flash Format	 $4,76 	 $2,43 
OFF-CAR-10003703	SUB_CAT-60	Cardinal Binder, Durable	 $15,33 	 $14,58 
OFF-LA-10004947	SUB_CAT-170	Hon Shipping Etiquetas, 5000 Label Set	 $7,84 	 $4,56 
OFF-LA-10002037	SUB_CAT-170	Avery Shipping Etiquetas, 5000 Label Set	 $12,24 	 $7,86 
OFF-PA-10004000	SUB_CAT-140	While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle	 $4,73 	 $2,41 
FUR-CH-10000136	SUB_CAT-20	Harbour Creations Steel Folding Chair, Set of Two	 $66,76 	 $35,40 
OFF-FA-10003058	SUB_CAT-160	Stockwell Rubber Bands, Assorted Sizes	 $9,06 	 $8,62 
OFF-FA-10000089	SUB_CAT-160	Acco Glide Clips	 $9,22 	 $7,10 
OFF-LA-10002319	SUB_CAT-170	Smead Legal Exhibit Etiquetas, Laser Printer Compatible	 $11,10 	 $6,33 
FUR-CH-10002938	SUB_CAT-20	Novimex Chairmat, Red	 $56,34 	 $40,59 
OFF-SU-10003191	SUB_CAT-70	Stiletto Scissors, Easy Grip	 $25,23 	 $23,73 
